"","amanitin.st8to10.uni.mean","cMO.st8to10.uni.mean","BmpLOF.st8to10.uni.mean","NodalLOF.st8to10.uni.mean","NBLOF.st8to10.uni.mean","WntLOF.st8to10.uni.mean","WBLOF.st8to10.uni.mean","WNLOF.st8to10.uni.mean","WNBLOF.st8to10.uni.mean","mPouVLOF.st8to10.uni.mean","mPSLOF.st8to10.uni.mean","mVegTLOF.st8to10.uni.mean","4xTkd.st10to12.cMO.mean","amanitin.st8to10.uni.mean.padj","cMO.st8to10.uni.mean.padj","BmpLOF.st8to10.uni.mean.padj","NodalLOF.st8to10.uni.mean.padj","NBLOF.st8to10.uni.mean.padj","WntLOF.st8to10.uni.mean.padj","WBLOF.st8to10.uni.mean.padj","WNLOF.st8to10.uni.mean.padj","WNBLOF.st8to10.uni.mean.padj","mPouVLOF.st8to10.uni.mean.padj","mPSLOF.st8to10.uni.mean.padj","mVegTLOF.st8to10.uni.mean.padj","4xTkd.st10to12.cMO.mean.padj","intron.or.exon","baseMean.e","av.log2FC.e","av.padj.e","dv.log2FC.e","dv.padj.e","baseMean.i","av.log2FC.i","av.padj.i","dv.log2FC.i","dv.padj.i","av.pattern.G","dv.pattern.G","pol2.8.mean","pol2.8p.mean","pol2.11.mean","stage","maternal.tpm","meanSt8to11.tpm"
"Xetro.B01172|",0.166034918722678,115.401060489691,119.866961608482,99.8601969381862,175.582902171208,135.338076927219,146.476694038438,117.392155888818,158.998663779874,11.4055380376405,5.99738639223153,116.562592923827,59.6180777615474,1.53827415450817e-19,1,1,1,1,1,1,1,1,6.43802720664631e-12,7.03621317843878e-14,0.695067718175356,9.67051011346043e-05,1,13.4805268749456,4.10301292017062,0.00012996430795081,0.662753867867562,1,40.8803176836747,4.83716544552365,8.94048618161709e-09,0.846902247890465,1,4.83716544552365,0.662753867867562,2.77904704922347,10.0458194584791,4.46800210450425,8,0,2.98589383647647
"Xetro.B01177|klf5",36.7736162898447,122.124621092173,80.5368034812465,87.627362440866,95.1275225505907,168.960013488185,101.665918167796,131.715434655142,101.464439253131,32.6286351348987,20.1119731431023,143.63403324175,116.768311431366,0.00587647653445425,1,1,1,1,1,1,1,1,5.32005108759261e-11,9.01548749483856e-19,0.294599721053041,0.0297746619626152,1,2426.16006443803,3.3019651597578,0.000247600475446655,-1.70148736859201,1,276.170255025861,2.83187895923061,0.000999573373198218,-1.05391550694063,1,3.3019651597578,-1.70148736859201,2.794697139718,7.0397597298579,11.6104509102697,8,4.54677003590249,29.3649673114463
"Xetro.B01181|mzt1",15.0137947996382,111.273270689253,93.3359322479031,94.0302763771665,87.9724441021104,121.02636289392,93.1560624162136,112.228048986788,76.1346728542743,103.769732035685,124.107846251952,120.127307254974,70.8188037460587,3.67182619973672e-06,1,1,1,1,1,1,1,1,0.663810176817743,0.0783519760856549,1,0.000408388602706289,0,1479.33332997644,-0.299396047231765,1,0.202659199563361,1,11.811150863499,1.14408925330746,0.908885890978795,-0.247431284560936,1,-0.299396047231765,0.202659199563361,1.03847593071597,1.53020859460083,1.8266459815071,11,180.085861516603,206.041841402135
"Xetro.B01184|pcdh9",1.43120033742951,106.751178945854,98.2747167081891,22.7367358039534,19.5562335451763,38.5606009644881,53.8058779022997,63.9928784024729,66.3681750669714,141.95879703449,135.759540813874,67.2163808598939,110.112292247233,1.53224289668338e-44,1,1,1,0.409902410938668,1,1,1,1,0.255121950010737,0.330267079415689,0.0133571797793676,1,1,100.311172509239,-5.60804094391208,0.000126920309237287,0.77447071945736,1,3.0588573945288,-4.41351066197048,0.329236933314938,0.953870691984961,1,-5.60804094391208,0.77447071945736,NA,NA,NA,NA,0,0.601943629441937
"Xetro.B01194|pcdh8",4.43091244785141,121.691644045243,106.363397032922,100.184086635911,91.9256938620905,134.956362198441,110.215136577052,107.501487331629,90.1555025072976,96.4955186946007,109.341438252916,114.253297252786,128.731358003469,6.66960104845092e-33,1,1,1,1,1,1,1,1,1,0.969889058012892,0.543783590866559,0.228745320221078,1,55.9247275489607,-1.32814984003995,0.0325284538614993,0.309757479546064,1,2.35592657420164,0.454055073316245,1,2.24880953903911,1,-1.32814984003995,0.309757479546064,2.9098334915592,0.871041199100114,0.756961688317474,0,0.0541032147388502,1.55868716481962
"Xetro.B01197|elf1",20.4017262334246,130.482436234307,105.071688512826,92.7109419930383,101.954833535932,119.951219885009,101.804966645105,106.039413017159,97.5237147181715,129.25926335456,191.761919283572,259.382646114468,160.373974506482,0.000842793795778407,1,1,1,1,1,1,1,1,0.319433931640862,4.51778367916636e-05,0.000419590622867382,3.4464012978058e-06,0,280.816366328073,4.08907949206586,1.05276790202031e-06,-0.235233483560815,1,23.5507284404741,2.98679198836681,0.0118187279232023,-0.657408124406268,1,4.08907949206586,-0.235233483560815,0.863218019823561,0.925357949749453,2.7231088551627,11,4.44362659824627,10.1109055540322
"Xetro.B01203|c13orf15",22.7971269329442,98.8515212556949,110.065279402391,122.982573910442,146.806200959353,116.211650170738,137.767109663358,142.793042255288,156.959718091978,8.3602102905826,6.87451173105179,135.052104468561,117.407241752219,1.18810467100079e-07,1,1,0.553908607304207,0.000347502205492166,0.978982297084275,0.00445898822968293,0.000462180149650631,1.25161778849018e-06,1.78976806910866e-40,4.63005678272334e-46,0.000141248182964258,0.5907533470366,1,1600.28610819775,2.82080086652165,0.0811612401997302,-0.364061893754992,1,447.633959587649,3.85152806607107,5.4725763132491e-05,-0.111211301887168,1,3.85152806607107,-0.364061893754992,15.8215632958032,25.7763307847182,4.10510595729051,8,192.932012392887,243.546308396718
"Xetro.B01215|",48.9938047641811,103.864771745884,100.902393796739,96.3428274163218,116.86069925805,102.257240204396,94.2396584778672,96.035716180452,100.25148009833,54.9859974633003,58.2199128899673,115.326049611536,101.710346781326,0.03428140843787,1,1,1,1,1,1,1,1,2.89650792330638e-07,8.43435809363988e-06,0.175930805145541,1,1,3331.78114360431,1.84739613682854,0.00535350963548796,0.0436540025842433,1,122.416485384956,0.836713498270287,0.483894525278891,-0.0330644614241893,1,1.84739613682854,0.0436540025842433,6.26818235038255,14.568242616481,9.7369180771808,8,22.9654392631782,128.356409815847
"Xetro.B01218|kiaa1704",41.5546982948748,119.824995426182,105.699077115024,106.180448089183,106.870055239384,116.27152840732,105.611087150501,100.288966253554,109.853167980773,183.269582718651,259.020790777401,121.193866821037,75.7472408816933,3.43441876591031e-06,1,1,1,1,1,1,1,1,2.93005180443622e-05,2.11552774811121e-13,0.764638121929217,0.00849312513777773,0,1396.75848591733,0.000805091296647969,1,0.0175804805490918,1,14.2298282608314,1.44589402712574,0.579490248223315,1.14999562851312,1,0.000805091296647969,0.0175804805490918,1.07890786059588,0.990899922591449,1.13193533636735,0,37.2320178445878,40.3365775339496
"Xetro.B01223|slc25a30",24.877794018525,123.830939531927,95.6038019940784,75.0309245304805,94.3081432304185,86.2006735676238,80.9523710381787,73.498735962484,80.8769921545609,71.9771720487318,72.8663727909647,110.371982105094,74.5889328750786,1.3528311251981e-05,1,1,1,1,1,1,1,1,0.156760810709817,0.25101149951111,0.737199669576439,7.84847478664356e-05,1,1033.45587217836,-0.0555154219624342,1,0.183900021983479,1,166.793108156434,-0.144823615583594,1,-0.308054286697642,1,-0.0555154219624342,0.183900021983479,2.43044304542468,3.52784363197278,4.93667730999422,8,13.3903333562867,55.8869036863712
"Xetro.B01235|c13orf18",34.0758444496759,253.935923281326,108.03759058185,115.786866413115,141.496918030794,120.133800156061,155.373736555295,131.619554638996,151.130587092129,445.962880211466,297.265758158168,121.170715982717,41.6517825027716,2.83403687885463e-09,4.72190491957828e-05,1,1,1,1,1,1,1,7.23199313022547e-24,3.1012163401397e-15,0.655841573841079,1.81251046042679e-24,0,5107.94323261614,-0.686680584812155,0.0240271014679581,-0.214381655132252,1,136.364256051849,0.414920316363966,0.970501666528375,0.0726374566810809,1,-0.686680584812155,-0.214381655132252,1.77587878321338,2.04867199532107,1.16689081865888,12.5,208.095249944878,174.644907712569
"Xetro.B01241|med4",32.5774586978944,111.301660755284,92.5036629470794,93.9283765674613,93.9187561660876,108.250122220348,91.3454211284085,76.2688420322708,88.0540733716882,114.332130474877,152.844650228805,119.406052914802,99.9618276876945,5.01177026139932e-07,1,1,1,1,1,1,1,1,0.586724952767327,0.00419317679317939,0.695534335581034,0.970559521537045,0,685.440423912971,1.02728631692367,0.254042000228403,0.224251750800415,1,80.1308413738425,1.4840778245599,0.0639255921567853,0.379924624871114,1,1.4840778245599,0.224251750800415,1.44624017091988,3.9642697622724,3.68437494049239,8.5,286.465501863959,135.340995890946
"Xetro.B01242|itm2b",27.3253399743402,115.491369247331,111.197571589703,106.133568925774,126.696610734039,140.864429981557,147.074970113573,117.83846222172,113.112835224405,118.818003122977,125.128872962087,125.149029727095,149.827578516581,3.81026274742169e-10,1,1,1,1,1,0.557371958810969,1,1,0.24301350514196,0.0779082736654295,0.129047898820573,6.72101478837259e-08,0,7733.87812681675,0.305697928341427,1,0.226777915034037,1,51.3630758922543,1.80221057232125,0.0635899466604631,0.743818770954711,1,1.80221057232125,0.226777915034037,1.55457373311724,2.42056251625837,2.21399704336056,8.5,321.368733806214,450.223867748811
"Xetro.B01245|lpar6",0.307575762980485,97.3755422444844,113.856730225673,66.4951964859868,101.118962155558,62.9215078969699,62.820211456962,29.7497919000506,44.9854200410426,33.8087025856823,3.9474133698032,88.8252875553544,135.666808291135,2.59669758490046e-49,1,1,1,1,0.0890918443114455,0.761898901730584,1.35696352557397e-05,0.0181258486353371,5.66110104428205e-11,2.45181122933725e-74,0.284278504503054,0.000152733531720703,1,2286.08793051794,0.868813155842503,0.0117360377388862,0.538340773195611,1,NA,NA,NA,NA,NA,0.868813155842503,0.538340773195611,4.45618909946302,52.645479049924,9.20920450217602,8,0.0123283107652853,178.076452135496
"Xetro.B01249|acvr1b",48.5635643923492,108.848209159951,97.3526983579072,81.2809696510579,85.2173779319379,94.8804149828621,71.6474424277072,74.4311418532286,69.4808122630469,103.392794292077,89.8307336005214,95.4341679844924,79.4154853225415,0.0390032872848742,1,1,1,1,1,0.147619000933542,0.31807071781617,0.0518053112933299,0.899230475816911,0.773033629474812,1,0.00211691872453872,1,841.265367951207,-0.49883487763119,0.79118526041327,0.179074634158152,1,67.5258577210035,-0.726027526703492,0.717441379140135,0.464337327318765,1,-0.49883487763119,0.179074634158152,1.62091346636431,6.99564556851216,2.4885673559176,8.5,86.0955863923312,39.782527945818
"Xetro.B01250|grasp",22.2710957588651,124.02337725624,96.941278687421,100.716957214692,85.7476396639579,129.155321406344,138.171003000262,112.024734488683,95.2560108165246,83.8830782963001,69.4116299292721,112.130823799447,136.235828971954,3.12351631484818e-11,1,1,1,1,1,1,1,1,0.225318191810936,0.00262060471390624,0.923191726281019,0.00206433226963272,0,3161.70638866515,-0.193883499710043,1,-0.632082254971715,1,329.210746063343,-0.0725351207736176,1,-0.289720814659886,1,-0.193883499710043,-0.632082254971715,3.77292916167917,11.8116576793909,6.23031905760317,8,188.174100528011,80.5743535743027
"Xetro.B01258|c12orf41",34.889251419447,110.743375420721,98.4698555178552,99.3339886552957,122.304218348727,107.696033644069,104.852094385673,103.374163553742,110.572874863248,126.34708051307,148.562072021681,120.719426298222,102.568153287866,1.30330385399711e-06,1,1,1,1,1,1,1,1,0.0234387391564072,1.81622672551735e-05,0.612123652071559,0.988990891133593,0,2932.43218490952,-0.173665741673766,0.773698564491409,0.0423133542988519,1,754.659892552229,1.0499272694161,0.360936184966805,0.557005069607868,1,-0.173665741673766,0.0423133542988519,1.95768396603506,6.51101648876187,5.16830388442731,8,238.325351517677,162.545458768172
"Xetro.B01259|ccnt1",37.216091609684,112.823988976188,104.984267362283,102.943902063914,145.245126767218,120.094965825973,116.176053516424,118.17875941446,131.437448647106,110.904625331538,133.457098812976,126.974345769499,117.071059486086,3.13663122213773e-07,1,1,1,0.596753665189395,1,1,1,0.962872817553445,0.442450693886992,0.00236132029613328,0.119154239627217,0.0449092269647669,0,776.353281449161,-0.347462396349751,0.821794652482343,-0.0316541751513737,1,89.940700084539,1.07433266335953,0.234773059829711,0.296504258389412,1,-0.347462396349751,-0.0316541751513737,1.56725185156605,1.39138775978321,1.68969636337936,12.5,51.3372317527973,31.2687666921889
"Xetro.B01265|ddx23",40.6316229245613,108.975435647159,91.3308343288169,113.501428651071,96.974011805994,110.694230686904,108.511526166727,89.0742853714713,92.4376089452657,117.947626717371,136.320710166575,138.958771804053,143.45174295286,0.000401791844840774,1,1,1,1,1,1,1,1,0.344895182424469,0.00140986406865581,0.15305783412425,2.93562486917384e-07,0,9288.06825449912,0.799845646774712,0.0784337069776771,0.201870479250953,1,78.0583750935826,-0.198152168341715,1,0.228240850658821,1,0.799845646774712,0.201870479250953,1.15873885898536,4.9434796188751,3.31168725144672,8.5,34.2896264818215,58.8874389052435
"Xetro.B01266|rnd1",4.64827221404339,109.216860979554,84.4319457168023,33.0424207877325,33.0489996021546,75.9136028650249,44.6873673347477,29.5439673979389,23.9224240903414,103.107422950825,64.6048851414224,105.178105720438,92.0150130645169,0.000132941764922079,1,1,0.0603307770475685,0.220081239863358,1,0.616934032181401,0.0449299441990356,0.00639797077438239,0.901176309992726,0.108438820073502,0.975346170698381,0.190436304713173,1,9028.39071113864,-1.6724203986846,0.000132734064231179,-0.0253444920560026,1,460.520476260926,-1.73078940154722,0.000529652732733471,-0.307144684798324,1,-1.73078940154722,-0.0253444920560026,3.03317805025701,33.7595565507202,33.3168897708938,8,46.8019993854681,356.659309850846
"Xetro.B01269|fkbp11",42.298633681238,127.473134024408,94.4238373670683,92.2600526834057,97.1891286644732,120.586996115159,98.7589949601368,110.389985168998,113.482385698677,72.6518296649008,68.3035030212132,149.278144012086,103.820519399021,3.11112594624901e-07,1,1,1,1,1,1,1,1,0.0458984502336073,0.00562960352508023,0.179180352504547,0.94615004520552,0,39.636136711942,1.04026802069571,0.749242268691407,0.3025336002794,1,10.897737559989,0.208396299503395,1,-0.270903779119997,1,1.04026802069571,0.3025336002794,1.15428068194335,1.10016989320875,1.38692769980984,0,2.72870509906017,3.02745906058021
"Xetro.B01276|rhebl1",27.800926239514,104.004917403879,105.843727974604,107.241435008431,147.249489016739,101.690412530118,102.132762535482,109.453225401963,126.333616152383,70.4437489793567,49.3731291056876,120.396602199128,88.7352600088666,5.94329288044688e-06,1,1,1,0.634199162038085,1,1,1,1,0.116277859149203,0.000100929131027801,0.247138933233878,0.0269457506666692,1,5493.34727337407,2.01063585854336,0.000317343697909727,0.248731213469145,1,172.374233521844,1.62776736933367,0.0106494956541511,0.204923337518999,1,2.01063585854336,0.248731213469145,5.54474507623878,21.2727810548811,18.6865234536018,8,65.8372526885694,269.168897252347
"Xetro.B01280|tuba1b",19.8313028857729,102.17339055049,105.702423812545,117.750019278554,162.327015015433,113.114612908324,133.152119581113,135.510539663788,176.102707807565,121.111788766695,156.948160179219,150.700669294915,155.289554946379,7.54783233579248e-20,1,1,1,0.524687952984108,1,1,1,0.126668020742615,0.251770415927423,0.00105263440606241,0.0575502338546588,0.00557718236929378,0,3504.46054231358,0.316590294288727,1,0.0430815522115151,1,44.3290567617111,1.45285865734529,0.409043086405553,0.172502993456291,1,0.316590294288727,0.0430815522115151,4.04868119693358,4.25468883017175,4.84796137164759,8,70.5020410861807,93.7540451517091
"Xetro.B01282|tuba8",14.4661456566769,112.752255958817,90.7161052445799,103.694709666162,109.535753483222,112.592705983182,127.669878926097,116.860804845609,108.930684989934,167.597451871236,222.154040613215,169.122192923962,99.6369085380917,1.8694993769914e-23,1,1,1,1,1,1,1,1,0.000283855397552379,1.26447082354943e-08,0.00870409107706029,0.965748690323452,0,13211.4599167303,0.505690340501943,0.782679306127162,0.145702129719408,1,98.8308787076592,0.300200939241764,1,-0.195063039831857,1,0.505690340501943,0.145702129719408,5.0752044946149,16.3446073857115,8.35167389788139,8,102.41063230264,175.595787638878
"Xetro.B01284|",43.8377557381106,109.341491770096,110.404449715539,115.05454009302,107.0442923117,113.384045775271,74.4614482281796,115.954343585243,72.7627172498616,146.860796845772,158.118258656447,153.371473885406,114.56357868037,0.017177389610008,1,1,1,1,1,1,1,1,0.00190299946648532,7.81222732599006e-05,0.129497628782125,0.28648065363313,0,1476.10475618737,-0.755872347615539,0.0714113604339869,-0.00989889697444796,1,54.7920239609089,1.32907391225261,0.289156487732545,-0.0958894284844135,1,-0.755872347615539,-0.00989889697444796,0.939305707278966,2.27351165813221,3.31742619443014,8.5,122.026534351385,80.48784391767
"Xetro.B01302|cd63",30.2418096912188,107.056806006655,92.9088995226481,92.0958575591086,85.8871952165023,116.337095252081,76.114600678345,87.8939378029287,75.2215673169995,125.118623451495,176.24235524842,133.54387775853,97.7549048214911,3.1528822155889e-05,1,1,1,1,1,1,1,1,0.132685704247745,3.41988519904262e-05,0.224516522960265,0.954873276704597,0,9179.72911087816,0.117643649846547,1,0.0473405183919038,1,160.830766841482,1.27390347593479,0.492452241867917,0.0779101509294953,1,0.117643649846547,0.0473405183919038,1.05873973915054,3.26623404863598,3.43288112852069,8.5,404.06105245628,547.886202431233
"Xetro.B01305|cnpy2",40.6534177061373,135.032270218665,134.475434398384,102.756819096722,88.0426598996415,107.499739121246,98.1008554527511,98.4049904262708,98.6947020805626,44.9500824461389,41.562097144267,128.293946662732,79.6727145688342,0.0975506101064931,1,1,1,1,1,1,1,1,0.00192812101485491,7.37131123955748e-06,0.498947863852598,0.69318829943061,0,533.813376944616,-0.199860236800085,1,-0.197956476073536,1,17.9394497134645,-1.16644431072602,0.69894043252639,0.614560684347136,1,-0.199860236800085,-0.197956476073536,1.8025878612768,1.14208547358851,1.10034970138104,0,90.335888734948,67.2288963499534
"Xetro.B01306|cs",22.1220652261675,120.452320162187,95.9830037060803,80.425441751127,133.352544102022,110.187340716346,110.558958054274,93.8549963383521,114.9578638597,101.690067815369,80.1813983587249,127.689646650147,87.480806542416,2.35372636467608e-10,1,1,1,1,1,1,1,1,0.972559072976948,0.0786677480535507,0.542093567889383,0.117877062444848,0,10169.6696298578,0.402029902806199,0.460187847512365,0.302494221275868,1,397.470240000312,0.39542918090874,0.929246081161777,0.285650482145088,1,0.402029902806199,0.302494221275868,1.42502240700491,10.4846054465967,5.48830524733309,8.5,98.5573424623152,171.521987632855
"Xetro.B01316|myl6",25.5186378997048,121.679722705843,91.4040639796671,54.4456793417333,79.731368132365,108.081687705381,110.970439641405,79.9602507337452,71.0649052403605,230.949373751648,333.506356576213,101.818095161712,86.6143805663612,4.19547816739986e-11,1,1,1,1,1,1,1,1,7.3154484215948e-11,1.61509200672609e-21,1,0.311459784495523,0,6168.58191100592,-0.258930695948905,0.940112294064534,0.263866691063523,1,174.206572409682,-2.46980774665234,1.70345553705151e-05,0.405733667932901,1,-2.46980774665234,0.263866691063523,1.76190101888305,7.40736248144616,2.29695101223257,8.5,182.006831362212,252.055412799134
"Xetro.B01318|zc3h10",47.2068332264867,107.06299234763,97.4096736959202,89.6381762027891,107.281359574157,99.8638719209971,91.0614078457743,95.56948312326,97.878919294744,94.0037313333448,87.985174610941,114.79476054736,58.1086122603105,0.000361444890924858,1,1,1,1,1,1,1,1,0.999307241601094,0.722142486010916,0.62835227154682,1.27550403429471e-26,1,6790.11395123435,0.799178219739141,0.380547413399968,0.387946746250705,1,228.4383329173,0.600604113363252,0.66954705338169,0.252186765413534,1,0.799178219739141,0.387946746250705,3.44019712629838,10.3383434442601,8.6542500409434,8,88.5897512455551,241.281314718436
"Xetro.B01319|",22.3205317468225,105.562658872889,94.8278851089588,88.7601970818532,100.037487315178,100.306984902743,105.484766107685,99.5697150374322,98.3878459638829,91.5707550573672,97.1469913291671,130.31114928625,94.6834105017869,5.83439526868105e-08,1,1,1,1,1,1,1,1,0.60993741735306,0.589320102870574,0.319689853332262,0.681032513014813,0,3725.44379250458,0.937081338587886,0.445209521714824,0.397454468135069,1,108.696096748551,1.12924702430809,0.215700253456541,0.336693286121503,1,0.937081338587886,0.397454468135069,3.15621830873952,37.1570064197209,22.0547722908446,8,87.7532877693207,166.218079746738
"Xetro.B01320|pa2g4",31.921374767331,112.501291518387,91.1808218798494,93.2940084389044,109.120738918221,113.710436084728,115.15342371164,102.812284862568,110.24480867357,196.969062554508,200.038770910138,116.241051767331,92.3674896460683,2.40910069618754e-08,1,1,1,1,1,1,1,1,1.48401117209099e-06,1.12367493724751e-07,0.616317375637173,0.325336528118701,0,3573.89920115369,0.27101799649444,0.982878789048364,0.131189441239498,1,327.287108690558,0.493514670827253,0.876401961916054,0.0707282628780199,1,0.27101799649444,0.131189441239498,1.78492861140753,6.06796238707442,2.3394115648841,8.5,135.911907949374,119.813563197574
"Xetro.B01322|rps26",25.4924195442233,126.982025655719,98.0109274743882,98.2263055244802,114.237808230784,103.348496768954,129.877222021806,117.006785519247,124.302610960579,126.510850551167,134.694453600499,159.128220906583,71.161162615298,6.56412637535921e-05,1,1,1,1,1,1,1,1,0.0750051065256581,0.000333915924567429,0.0355438108790898,4.91923649114514e-08,0,1345.56483039815,0.579193284059365,0.356285344714572,0.371001437988544,1,53.3657557531125,0.797064911741419,0.803759137357626,0.290385982426541,1,0.579193284059365,0.371001437988544,2.189927915563,8.18466970514528,7.55083980185256,8,100.222701136652,115.703558058401
"Xetro.B01327|cdk2",19.771864137607,101.814199642477,102.911408493211,132.9901875431,92.8128651621756,106.106328046593,79.6907342405893,85.8667043237562,77.6254411391421,118.771227960568,148.159677909198,129.974037326839,125.446292765826,8.70941550006034e-08,1,1,1,1,1,1,1,1,0.07903312267794,0.000131856277089861,0.0178383499368252,0.00318197289154576,0,1299.6211101294,0.493307381276018,0.783817570768231,0.267090097006442,1,64.2133569806075,1.59888254760457,0.0904912234688114,0.306129584101685,1,1.59888254760457,0.267090097006442,1.84591559206275,3.1543306570567,3.34294076505907,8.5,342.702711121353,130.356284533265
"Xetro.B01329|dgka",30.2050486759525,101.460509948275,91.6351451880536,81.1192823849162,102.239703908065,98.2240421622883,67.1025889272401,76.0152852332962,78.8414179343718,7.26758582664466,5.89501360967317,122.322012325905,134.556948696295,0.00756099502211103,1,1,1,1,1,1,1,1,6.04196273298521e-09,6.12819159605661e-11,0.858932898982381,0.010067717083072,1,249.053719386458,2.31175967611494,0.00129039656224722,0.899391850697912,1,41.9465232883206,2.23479957977572,0.00927914591114043,0.721851583976937,1,2.31175967611494,0.899391850697912,0.95127022839375,1.46654808724734,2.08542031003639,11,1.77535996452314,11.1970635158417
"Xetro.B01341|wibg",43.721750574138,98.2918510054604,117.131278169219,121.256424138001,173.806187784512,118.772530191494,154.089975771445,131.911598736097,140.732291953794,129.428920527945,186.287255958359,126.213736292455,110.834153137081,0.0217016542697847,1,1,1,0.998503145820753,1,1,1,1,0.0430534289813907,9.58926257268746e-07,0.706556805760536,0.841794289797616,0,1514.61012114535,-0.666566212813072,0.0484098880915308,-0.27386038719493,1,11.8070434950135,0.679465897296679,1,-0.372100796442542,1,-0.666566212813072,-0.27386038719493,0.867955118429997,1.3058241331652,1.79872694671436,11,121.999601998003,139.89924722749
"Xetro.B01342|stat2",25.5250380384536,125.761514525491,86.1406779026047,48.5019542234766,71.2740806698149,87.4843153779601,76.5752372349804,76.8513541990528,44.3107455981012,147.488082734805,88.1875704044945,81.8235234568326,92.9344343877114,0.000971679083696926,1,1,1,1,1,1,1,0.354150984748345,0.290170784552764,0.586207456210555,0.75876451384789,0.627897914667166,1,87.03956552931,0.0427551030918103,1,0.586579918521712,1,50.902500955091,-1.24575701048157,0.759962556429107,0.253342234790182,1,0.0427551030918103,0.586579918521712,NA,NA,NA,NA,0.544609668507141,1.68184143545131
"Xetro.B01349|rbms2",42.9730748547355,120.248787717168,101.126016561588,106.47978307034,88.4393703598474,72.9218851121395,52.3902528180642,64.9321259070027,61.8651936460847,55.8100314872333,49.0793115444737,115.283644967251,62.2118945232085,0.0376313835512757,1,1,1,1,1,0.0482575064404275,0.616418534406585,0.306989703313217,0.00545746518668549,2.06802073974531e-05,0.850126271048582,6.22104339736293e-15,1,124.149854744352,2.12261585048037,4.92219628520718e-05,0.394248369704218,1,34.7250393052565,2.06786879231934,0.0578635425933241,0.800305074309521,1,2.12261585048037,0.394248369704218,0.861967550380313,1.11129472706688,1.46014737466672,12.5,1.13916695128207,3.69001278688451
"Xetro.B01353|ptges3",22.628003112636,121.191500887586,97.4642723205707,108.559138653283,116.951179958559,121.475076294831,141.639489129873,110.55304876858,118.101738143086,182.003751175854,228.73107793591,124.890635722775,93.847095741891,9.61011249708248e-16,1,1,1,1,1,0.621502558518224,1,1,9.82861387250859e-08,4.37062541158231e-14,0.453249536312617,0.564813149030381,0,13400.944170018,0.365266822908124,0.986098851559152,0.102458709120323,1,152.1907302844,0.238887604540053,1,0.200295694025725,1,0.365266822908124,0.102458709120323,2.97144382982541,9.15399580890289,4.25904673042002,8,367.652123392,636.237815649543
"Xetro.B01354|",45.9878795940293,112.56475495123,119.275330255344,104.717330993578,140.191985355789,113.392971303136,99.5940643012602,136.170359378246,151.665817515901,179.320181887337,199.129061704406,121.576322488543,93.5313982391548,0.000146525160057707,1,1,1,1,1,1,1,1,4.53311161073749e-09,5.44541395945165e-13,0.387684893745912,0.709303680569748,1,22.5659591588144,0.578766035987509,0.935706643784982,0.0970859211841389,1,0,NA,NA,NA,NA,0.578766035987509,0.0970859211841389,9.81999492463428,19.9587084842803,8.18355643089511,8,0.526421393833843,6.00427197142259
"Xetro.B01355|naca.2",14.0562931142994,117.143714781746,95.8550955103448,92.05076806297,89.9853075572375,114.733820911476,71.5156000174548,80.0439827193347,81.8828169436489,135.728976538009,146.62331233667,111.795123774325,86.1895970359686,6.74784204318384e-05,1,1,1,1,1,1,1,1,0.163357955973102,0.0297577637467564,0.802467512291221,0.126373831280408,0,4251.94608518873,-0.237381796215757,1,0.0459620416327283,1,205.369946795143,1.1043341541156,0.19443314965675,0.379056075494156,1,-0.237381796215757,0.0459620416327283,0.845901670343051,3.4788144484274,3.95305800343408,8.5,111.950948563112,127.706513587536
"Xetro.B01363|",1.27378395099209,118.326815301142,87.6364813822294,28.1668308062431,46.4628725561981,72.3376363378221,24.5105586485502,17.4900694361752,10.1178898603566,191.752558980792,93.0518022196448,66.8816885811413,54.791631207062,2.87407378419681e-12,1,1,1,1,1,0.487029948404319,0.168790889786248,0.0146852635544341,0.394291232510068,0.827590064038672,0.395591469728395,0.0917857886637699,1,65.9894078742699,-4.88292708307083,8.20917134506799e-07,0.662221121056835,1,7.02976532434187,-6.52189066042952,0.00283966867989922,0.16030410253386,1,-6.52189066042952,0.662221121056835,NA,NA,NA,NA,0.0465958678364082,1.61458441012116
"Xetro.B01377|pcdh8.2",0.525063940032123,100.316697493503,85.0222193125565,1.09853915087238,2.69148256160981,21.80202742815,9.88019084555855,0.167697167595715,0.227128100216305,39.9373390141698,33.0660743594231,57.1278230031072,69.7555098251414,1.58327591769142e-19,1,1,5.80797797506393e-05,0.000978012906375761,0.181749444708182,0.066478686715489,1.40206005462031e-09,5.2353801426383e-09,0.170389789579215,0.0401845349169283,0.000660921687223447,7.90197822330843e-05,1,13373.2810454966,-6.62582267802194,9.85859766414376e-25,1.37975176982789,0.496154147167857,116.641454127367,-5.64261567264627,2.21123058453138e-12,0.694425993010806,1,-6.62582267802194,1.37975176982789,1.61158387578338,33.8086279423056,17.7369695072956,8.5,0.00595671993254216,189.57635809713
